"index.x","index.y","ntaxa","clade","Nx","Ny","A0cx","A0cy","sum.x","sum.y","error","clade_size","rspr_dist","bound"
10,80,5,"24",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
10,81,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
10,83,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
10,84,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
11,13,5,"24",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
11,14,5,"24",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
11,43,5,"24",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
11,45,5,"24",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
11,46,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
11,48,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
11,49,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
11,78,5,"24",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
11,80,5,"24",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
11,81,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
11,83,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
11,84,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
13,14,5,"24",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
13,43,5,"24",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
13,45,5,"24",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
13,46,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
13,48,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
13,49,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
13,78,5,"24",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
13,80,5,"24",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
13,81,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
13,83,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
13,84,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
14,43,5,"24",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
14,45,5,"24",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
14,46,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
14,48,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
14,49,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
14,78,5,"24",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
14,80,5,"24",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
14,81,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
14,83,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
14,84,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
43,45,5,"24",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
43,46,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
43,48,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
43,49,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
43,78,5,"24",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
43,80,5,"24",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
43,81,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
43,83,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
43,84,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
45,46,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
45,48,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
45,49,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
45,78,5,"24",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
45,80,5,"24",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
45,81,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
45,83,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
45,84,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
46,48,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
46,49,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
46,78,5,"24",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
46,80,5,"24",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
46,81,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
46,83,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
46,84,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
48,49,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
48,78,5,"24",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
48,80,5,"24",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
48,81,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
48,83,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
48,84,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
49,78,5,"24",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
49,80,5,"24",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
49,81,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
49,83,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
49,84,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
78,80,5,"24",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
78,81,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
78,83,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
78,84,5,"24",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
8,10,5,"24",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
8,11,5,"24",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
8,13,5,"24",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
8,14,5,"24",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
8,43,5,"24",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
8,45,5,"24",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
8,46,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
8,48,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
8,49,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
8,78,5,"24",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
8,80,5,"24",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
8,81,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
8,83,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
8,84,5,"24",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
80,81,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
80,83,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
80,84,5,"24",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
81,83,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
81,84,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
83,84,5,"24",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
73,74,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
73,77,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
73,80,5,"124",28,28,28,28,0.857142857142857,0.857142857142857,0,3,1,0.166666666666667
73,81,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
73,84,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
73,94,5,"124",28,28,28,28,0.857142857142857,0.857142857142857,0,3,1,0.166666666666667
73,97,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
73,98,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
74,77,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
74,80,5,"124",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
74,81,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
74,84,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
74,94,5,"124",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
74,97,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
74,98,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
77,80,5,"124",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
77,81,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
77,84,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
77,94,5,"124",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
77,97,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
77,98,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
80,81,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
80,84,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
80,94,5,"124",28,28,28,28,0.857142857142857,0.857142857142857,0,3,1,0.166666666666667
80,97,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
80,98,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
81,84,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
81,94,5,"124",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
81,97,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
81,98,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
84,94,5,"124",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
84,97,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
84,98,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
94,97,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
94,98,5,"124",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
97,98,5,"124",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
15,16,5,"34",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
15,18,5,"34",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
15,20,5,"34",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
15,21,5,"34",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
15,50,5,"34",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
15,51,5,"34",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
15,53,5,"34",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
15,55,5,"34",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
15,56,5,"34",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
15,85,5,"34",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
15,86,5,"34",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
15,88,5,"34",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
15,90,5,"34",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
15,91,5,"34",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
16,18,5,"34",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
16,20,5,"34",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
16,21,5,"34",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
16,50,5,"34",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
16,51,5,"34",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
16,53,5,"34",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
16,55,5,"34",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
16,56,5,"34",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
16,85,5,"34",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
16,86,5,"34",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
16,88,5,"34",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
16,90,5,"34",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
16,91,5,"34",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
18,20,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
18,21,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
18,50,5,"34",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
18,51,5,"34",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
18,53,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
18,55,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
18,56,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
18,85,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
18,86,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
18,88,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
18,90,5,"34",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
18,91,5,"34",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
20,21,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
20,50,5,"34",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
20,51,5,"34",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
20,53,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
20,55,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
20,56,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
20,85,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
20,86,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
20,88,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
20,90,5,"34",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
20,91,5,"34",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
21,50,5,"34",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
21,51,5,"34",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
21,53,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
21,55,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
21,56,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
21,85,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
21,86,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
21,88,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
21,90,5,"34",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
21,91,5,"34",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
50,51,5,"34",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
50,53,5,"34",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
50,55,5,"34",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
50,56,5,"34",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
50,85,5,"34",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
50,86,5,"34",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
50,88,5,"34",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
50,90,5,"34",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
50,91,5,"34",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
51,53,5,"34",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
51,55,5,"34",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
51,56,5,"34",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
51,85,5,"34",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
51,86,5,"34",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
51,88,5,"34",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
51,90,5,"34",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
51,91,5,"34",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
53,55,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
53,56,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
53,85,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
53,86,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
53,88,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
53,90,5,"34",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
53,91,5,"34",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
55,56,5,"34",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
55,85,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
55,86,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
55,88,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
55,90,5,"34",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
55,91,5,"34",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
56,85,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
56,86,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
56,88,5,"34",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
56,90,5,"34",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
56,91,5,"34",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
85,86,5,"34",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
85,88,5,"34",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
85,90,5,"34",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
85,91,5,"34",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
86,88,5,"34",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
86,90,5,"34",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
86,91,5,"34",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
88,90,5,"34",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
88,91,5,"34",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
90,91,5,"34",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
16,18,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
16,21,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
16,23,5,"134",28,28,28,28,0.857142857142857,0.857142857142857,0,3,1,0.166666666666667
16,27,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
16,28,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
18,21,5,"134",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
18,23,5,"134",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
18,27,5,"134",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
18,28,5,"134",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
2,16,5,"134",28,28,28,28,0.857142857142857,0.857142857142857,0,3,1,0.166666666666667
2,18,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
2,21,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
2,23,5,"134",28,28,28,28,0.857142857142857,0.857142857142857,0,3,1,0.166666666666667
2,27,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
2,28,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
2,4,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
2,7,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
21,23,5,"134",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
21,27,5,"134",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
21,28,5,"134",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
23,27,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
23,28,5,"134",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
27,28,5,"134",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
4,16,5,"134",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
4,18,5,"134",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
4,21,5,"134",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
4,23,5,"134",24,28,24,28,0.790750915750916,0.857142857142857,-0.0663919413919414,3,2,0.166666666666667
